Date_Time,Hazium_Concentration
2016/5/31 7:30,0
2016/5/31 7:35,0
2016/5/31 7:40,0
2016/5/31 7:45,0
2016/5/31 7:50,0
2016/5/31 7:55,0
2016/5/31 8:00,0
2016/5/31 8:05,0
2016/5/31 8:10,0
2016/5/31 8:15,0
2016/5/31 8:20,0
2016/5/31 8:25,0
2016/5/31 8:30,0
2016/5/31 8:35,0
2016/5/31 8:40,0
2016/5/31 8:45,0
2016/5/31 8:50,0
2016/5/31 8:55,0
2016/5/31 9:00,0
2016/5/31 9:05,0
2016/5/31 9:10,0
2016/5/31 9:15,0
2016/5/31 9:20,0
2016/5/31 9:25,0
2016/5/31 9:30,0
2016/5/31 9:35,0
2016/5/31 9:40,0
2016/5/31 9:45,0
2016/5/31 9:50,0
2016/5/31 9:55,0
2016/5/31 10:00,0
2016/5/31 10:05,0
2016/5/31 10:10,0
2016/5/31 10:15,0
2016/5/31 10:20,0
2016/5/31 10:25,0
2016/5/31 10:30,0
2016/5/31 10:35,0
2016/5/31 10:40,0
2016/5/31 10:45,0
2016/5/31 10:50,0
2016/5/31 10:55,0
2016/5/31 11:00,0
2016/5/31 11:05,0
2016/5/31 11:10,0
2016/5/31 11:15,0
2016/5/31 11:20,0
2016/5/31 11:25,0
2016/5/31 11:30,0
2016/5/31 11:35,0
2016/5/31 11:40,0
2016/5/31 11:45,0
2016/5/31 11:50,0
2016/5/31 11:55,0
2016/5/31 12:00,0
2016/5/31 12:05,0
2016/5/31 12:10,0
2016/5/31 12:15,0
2016/5/31 12:20,0
2016/5/31 12:25,0
2016/5/31 12:30,0
2016/5/31 12:35,0
2016/5/31 12:40,0
2016/5/31 12:45,0
2016/5/31 12:50,0
2016/5/31 12:55,0
2016/5/31 13:00,0
2016/5/31 13:05,0
2016/5/31 13:10,0
2016/5/31 13:15,0
2016/5/31 13:20,0
2016/5/31 13:25,0
2016/5/31 13:30,0
2016/5/31 13:35,0
2016/5/31 13:40,0
2016/5/31 13:45,0
2016/5/31 13:50,0
2016/5/31 13:55,0
2016/5/31 14:00,0
2016/5/31 14:05,0
2016/5/31 14:10,0
2016/5/31 14:15,0
2016/5/31 14:20,0
2016/5/31 14:25,0
2016/5/31 14:30,0
2016/5/31 14:35,0
2016/5/31 14:40,0
2016/5/31 14:45,0
2016/5/31 14:50,0
2016/5/31 14:55,0
2016/5/31 15:00,0
2016/5/31 15:05,0
2016/5/31 15:10,0
2016/5/31 15:15,0
2016/5/31 15:20,0
2016/5/31 15:25,0
2016/5/31 15:30,0
2016/5/31 15:35,0
2016/5/31 15:40,0
2016/5/31 15:45,0
2016/5/31 15:50,0
2016/5/31 15:55,0
2016/5/31 16:00,0
2016/5/31 16:05,0
2016/5/31 16:10,0
2016/5/31 16:15,0
2016/5/31 16:20,0
2016/5/31 16:25,0
2016/5/31 16:30,0
2016/5/31 16:35,0
2016/5/31 16:40,0
2016/5/31 16:45,0
2016/5/31 16:50,0
2016/5/31 16:55,0
2016/5/31 17:00,0
2016/5/31 17:05,0
2016/5/31 17:10,0
2016/5/31 17:15,0
2016/5/31 17:20,0
2016/5/31 17:25,0
2016/5/31 17:30,0
2016/5/31 17:35,0
2016/5/31 17:40,0
2016/5/31 17:45,0
2016/5/31 17:50,0
2016/5/31 17:55,0
2016/5/31 18:00,0
2016/5/31 18:05,0
2016/5/31 18:10,0
2016/5/31 18:15,0
2016/5/31 18:20,0
2016/5/31 18:25,0
2016/5/31 18:30,0
2016/5/31 18:35,0
2016/5/31 18:40,0
2016/5/31 18:45,0
2016/5/31 18:50,0
2016/5/31 18:55,0
2016/5/31 19:00,0
2016/5/31 19:05,0
2016/5/31 19:10,0
2016/5/31 19:15,0
2016/5/31 19:20,0
2016/5/31 19:25,0
2016/5/31 19:30,0
2016/5/31 19:35,0
2016/5/31 19:40,0
2016/5/31 19:45,0
2016/5/31 19:50,0
2016/5/31 19:55,0
2016/5/31 20:00,0
2016/5/31 20:05,0
2016/5/31 20:10,0
2016/5/31 20:15,0
2016/5/31 20:20,0
2016/5/31 20:25,0
2016/5/31 20:30,0
2016/5/31 20:35,0
2016/5/31 20:40,0
2016/5/31 20:45,0
2016/5/31 20:50,0
2016/5/31 20:55,0
2016/5/31 21:00,0
2016/5/31 21:05,0
2016/5/31 21:10,0
2016/5/31 21:15,0
2016/5/31 21:20,0
2016/5/31 21:25,0
2016/5/31 21:30,0
2016/5/31 21:35,0
2016/5/31 21:40,0
2016/5/31 21:45,0
2016/5/31 21:50,0
2016/5/31 21:55,0
2016/5/31 22:00,0
2016/5/31 22:05,0
2016/5/31 22:10,0
2016/5/31 22:15,0
2016/5/31 22:20,0
2016/5/31 22:25,0
2016/5/31 22:30,0
2016/5/31 22:35,0
2016/5/31 22:40,0
2016/5/31 22:45,0
2016/5/31 22:50,0
2016/5/31 22:55,0
2016/5/31 23:00,0
2016/5/31 23:05,0
2016/5/31 23:10,0
2016/5/31 23:15,0
2016/5/31 23:20,0
2016/5/31 23:25,0
2016/5/31 23:30,0
2016/5/31 23:35,0
2016/5/31 23:40,0
2016/5/31 23:45,0
2016/5/31 23:50,0
2016/5/31 23:55,0
2016/6/1 0:00,0
2016/6/1 0:05,0
2016/6/1 0:10,0
2016/6/1 0:15,0
2016/6/1 0:20,0
2016/6/1 0:25,0
2016/6/1 0:30,0
2016/6/1 0:35,0
2016/6/1 0:40,0
2016/6/1 0:45,0
2016/6/1 0:50,0
2016/6/1 0:55,0
2016/6/1 1:00,0
2016/6/1 1:05,0
2016/6/1 1:10,0
2016/6/1 1:15,0
2016/6/1 1:20,0
2016/6/1 1:25,0
2016/6/1 1:30,0
2016/6/1 1:35,0
2016/6/1 1:40,0
2016/6/1 1:45,0
2016/6/1 1:50,0
2016/6/1 1:55,0
2016/6/1 2:00,0
2016/6/1 2:05,0
2016/6/1 2:10,0
2016/6/1 2:15,0
2016/6/1 2:20,0
2016/6/1 2:25,0
2016/6/1 2:30,0
2016/6/1 2:35,0
2016/6/1 2:40,0
2016/6/1 2:45,0
2016/6/1 2:50,0
2016/6/1 2:55,0
2016/6/1 3:00,0
2016/6/1 3:05,0
2016/6/1 3:10,0
2016/6/1 3:15,0
2016/6/1 3:20,0
2016/6/1 3:25,0
2016/6/1 3:30,0
2016/6/1 3:35,0
2016/6/1 3:40,0
2016/6/1 3:45,0
2016/6/1 3:50,0
2016/6/1 3:55,0
2016/6/1 4:00,0
2016/6/1 4:05,0
2016/6/1 4:10,0
2016/6/1 4:15,0
2016/6/1 4:20,0
2016/6/1 4:25,0
2016/6/1 4:30,0
2016/6/1 4:35,0
2016/6/1 4:40,0
2016/6/1 4:45,0
2016/6/1 4:50,0
2016/6/1 4:55,0
2016/6/1 5:00,0
2016/6/1 5:05,0
2016/6/1 5:10,0
2016/6/1 5:15,0
2016/6/1 5:20,0
2016/6/1 5:25,0
2016/6/1 5:30,0
2016/6/1 5:35,0
2016/6/1 5:40,0
2016/6/1 5:45,0
2016/6/1 5:50,0
2016/6/1 5:55,0
2016/6/1 6:00,0
2016/6/1 6:05,0
2016/6/1 6:10,0
2016/6/1 6:15,0
2016/6/1 6:20,0
2016/6/1 6:25,0
2016/6/1 6:30,0
2016/6/1 6:35,0
2016/6/1 6:40,0
2016/6/1 6:45,0
2016/6/1 6:50,0
2016/6/1 6:55,0
2016/6/1 7:00,0
2016/6/1 7:05,0
2016/6/1 7:10,0
2016/6/1 7:15,0
2016/6/1 7:20,0
2016/6/1 7:25,0
2016/6/1 7:30,0
2016/6/1 7:35,0
2016/6/1 7:40,0
2016/6/1 7:45,0
2016/6/1 7:50,0
2016/6/1 7:55,0
2016/6/1 8:00,0
2016/6/1 8:05,0
2016/6/1 8:10,0
2016/6/1 8:15,0
2016/6/1 8:20,0
2016/6/1 8:25,0
2016/6/1 8:30,0
2016/6/1 8:35,0
2016/6/1 8:40,0
2016/6/1 8:45,0
2016/6/1 8:50,0
2016/6/1 8:55,0
2016/6/1 9:00,0
2016/6/1 9:05,0
2016/6/1 9:10,0
2016/6/1 9:15,0
2016/6/1 9:20,0
2016/6/1 9:25,0
2016/6/1 9:30,0
2016/6/1 9:35,0
2016/6/1 9:40,0
2016/6/1 9:45,0
2016/6/1 9:50,0
2016/6/1 9:55,0
2016/6/1 10:00,0
2016/6/1 10:05,0
2016/6/1 10:10,0
2016/6/1 10:15,0
2016/6/1 10:20,0
2016/6/1 10:25,0
2016/6/1 10:30,0
2016/6/1 10:35,0
2016/6/1 10:40,0
2016/6/1 10:45,0
2016/6/1 10:50,0
2016/6/1 10:55,0
2016/6/1 11:00,0
2016/6/1 11:05,0
2016/6/1 11:10,0
2016/6/1 11:15,0
2016/6/1 11:20,0
2016/6/1 11:25,0
2016/6/1 11:30,0
2016/6/1 11:35,0
2016/6/1 11:40,0
2016/6/1 11:45,0
2016/6/1 11:50,0
2016/6/1 11:55,0
2016/6/1 12:00,0
2016/6/1 12:05,0
2016/6/1 12:10,0
2016/6/1 12:15,0
2016/6/1 12:20,0
2016/6/1 12:25,0
2016/6/1 12:30,0
2016/6/1 12:35,0
2016/6/1 12:40,0
2016/6/1 12:45,0
2016/6/1 12:50,0
2016/6/1 12:55,0
2016/6/1 13:00,0
2016/6/1 13:05,0
2016/6/1 13:10,0.005
2016/6/1 13:15,0.015
2016/6/1 13:20,0.03
2016/6/1 13:25,0.049
2016/6/1 13:30,0.072
2016/6/1 13:35,0.099
2016/6/1 13:40,0.127
2016/6/1 13:45,0.158
2016/6/1 13:50,0.191
2016/6/1 13:55,0.225
2016/6/1 14:00,0.26
2016/6/1 14:05,0.297
2016/6/1 14:10,0.334
2016/6/1 14:15,0.371
2016/6/1 14:20,0.409
2016/6/1 14:25,0.447
2016/6/1 14:30,0.485
2016/6/1 14:35,0.523
2016/6/1 14:40,0.561
2016/6/1 14:45,0.598
2016/6/1 14:50,0.635
2016/6/1 14:55,0.671
2016/6/1 15:00,0.707
2016/6/1 15:05,0.743
2016/6/1 15:10,0.771
2016/6/1 15:15,0.794
2016/6/1 15:20,0.81
2016/6/1 15:25,0.822
2016/6/1 15:30,0.829
2016/6/1 15:35,0.832
2016/6/1 15:40,0.832
2016/6/1 15:45,0.829
2016/6/1 15:50,0.823
2016/6/1 15:55,0.816
2016/6/1 16:00,0.807
2016/6/1 16:05,0.797
2016/6/1 16:10,0.786
2016/6/1 16:15,0.774
2016/6/1 16:20,0.761
2016/6/1 16:25,0.748
2016/6/1 16:30,0.734
2016/6/1 16:35,0.72
2016/6/1 16:40,0.706
2016/6/1 16:45,0.692
2016/6/1 16:50,0.678
2016/6/1 16:55,0.664
2016/6/1 17:00,0.651
2016/6/1 17:05,0.637
2016/6/1 17:10,0.624
2016/6/1 17:15,0.61
2016/6/1 17:20,0.598
2016/6/1 17:25,0.585
2016/6/1 17:30,0.573
2016/6/1 17:35,0.561
2016/6/1 17:40,0.549
2016/6/1 17:45,0.538
2016/6/1 17:50,0.526
2016/6/1 17:55,0.515
2016/6/1 18:00,0.505
2016/6/1 18:05,0.494
2016/6/1 18:10,0.484
2016/6/1 18:15,0.474
2016/6/1 18:20,0.464
2016/6/1 18:25,0.454
2016/6/1 18:30,0.445
2016/6/1 18:35,0.436
2016/6/1 18:40,0.427
2016/6/1 18:45,0.418
2016/6/1 18:50,0.41
2016/6/1 18:55,0.402
2016/6/1 19:00,0.394
2016/6/1 19:05,0.386
2016/6/1 19:10,0.378
2016/6/1 19:15,0.371
2016/6/1 19:20,0.364
2016/6/1 19:25,0.357
2016/6/1 19:30,0.35
2016/6/1 19:35,0.343
2016/6/1 19:40,0.336
2016/6/1 19:45,0.33
2016/6/1 19:50,0.323
2016/6/1 19:55,0.317
2016/6/1 20:00,0.311
2016/6/1 20:05,0.305
2016/6/1 20:10,0.299
2016/6/1 20:15,0.294
2016/6/1 20:20,0.288
2016/6/1 20:25,0.283
2016/6/1 20:30,0.277
2016/6/1 20:35,0.272
2016/6/1 20:40,0.266
2016/6/1 20:45,0.261
2016/6/1 20:50,0.256
2016/6/1 20:55,0.251
2016/6/1 21:00,0.246
2016/6/1 21:05,0.241
2016/6/1 21:10,0.237
2016/6/1 21:15,0.232
2016/6/1 21:20,0.227
2016/6/1 21:25,0.223
2016/6/1 21:30,0.218
2016/6/1 21:35,0.214
2016/6/1 21:40,0.21
2016/6/1 21:45,0.205
2016/6/1 21:50,0.201
2016/6/1 21:55,0.197
2016/6/1 22:00,0.193
2016/6/1 22:05,0.186
2016/6/1 22:10,0.18
2016/6/1 22:15,0.174
2016/6/1 22:20,0.17
2016/6/1 22:25,0.165
2016/6/1 22:30,0.161
2016/6/1 22:35,0.158
2016/6/1 22:40,0.155
2016/6/1 22:45,0.152
2016/6/1 22:50,0.149
2016/6/1 22:55,0.147
2016/6/1 23:00,0.145
2016/6/1 23:05,0.143
2016/6/1 23:10,0.141
2016/6/1 23:15,0.139
2016/6/1 23:20,0.137
2016/6/1 23:25,0.135
2016/6/1 23:30,0.134
2016/6/1 23:35,0.132
2016/6/1 23:40,0.131
2016/6/1 23:45,0.13
2016/6/1 23:50,0.128
2016/6/1 23:55,0.127
2016/6/2 0:00,0.126
2016/6/2 0:05,0.125
2016/6/2 0:10,0.124
2016/6/2 0:15,0.123
2016/6/2 0:20,0.121
2016/6/2 0:25,0.12
2016/6/2 0:30,0.119
2016/6/2 0:35,0.119
2016/6/2 0:40,0.118
2016/6/2 0:45,0.117
2016/6/2 0:50,0.116
2016/6/2 0:55,0.115
2016/6/2 1:00,0.114
2016/6/2 1:05,0.113
2016/6/2 1:10,0.112
2016/6/2 1:15,0.112
2016/6/2 1:20,0.111
2016/6/2 1:25,0.11
2016/6/2 1:30,0.109
2016/6/2 1:35,0.108
2016/6/2 1:40,0.108
2016/6/2 1:45,0.107
2016/6/2 1:50,0.106
2016/6/2 1:55,0.105
2016/6/2 2:00,0.105
2016/6/2 2:05,0.104
2016/6/2 2:10,0.103
2016/6/2 2:15,0.103
2016/6/2 2:20,0.102
2016/6/2 2:25,0.101
2016/6/2 2:30,0.101
2016/6/2 2:35,0.1
2016/6/2 2:40,0.099
2016/6/2 2:45,0.099
2016/6/2 2:50,0.098
2016/6/2 2:55,0.098
2016/6/2 3:00,0.097
2016/6/2 3:05,0.096
2016/6/2 3:10,0.096
2016/6/2 3:15,0.095
2016/6/2 3:20,0.095
2016/6/2 3:25,0.094
2016/6/2 3:30,0.093
2016/6/2 3:35,0.093
2016/6/2 3:40,0.092
2016/6/2 3:45,0.092
2016/6/2 3:50,0.091
2016/6/2 3:55,0.091
2016/6/2 4:00,0.09
2016/6/2 4:05,0.089
2016/6/2 4:10,0.089
2016/6/2 4:15,0.088
2016/6/2 4:20,0.088
2016/6/2 4:25,0.087
2016/6/2 4:30,0.087
2016/6/2 4:35,0.086
2016/6/2 4:40,0.086
2016/6/2 4:45,0.085
2016/6/2 4:50,0.085
2016/6/2 4:55,0.084
2016/6/2 5:00,0.084
2016/6/2 5:05,0.09
2016/6/2 5:10,0.093
2016/6/2 5:15,0.096
2016/6/2 5:20,0.098
2016/6/2 5:25,0.098
2016/6/2 5:30,0.099
2016/6/2 5:35,0.099
2016/6/2 5:40,0.099
2016/6/2 5:45,0.099
2016/6/2 5:50,0.099
2016/6/2 5:55,0.098
2016/6/2 6:00,0.098
2016/6/2 6:05,0.099
2016/6/2 6:10,0.1
2016/6/2 6:15,0.101
2016/6/2 6:20,0.102
2016/6/2 6:25,0.102
2016/6/2 6:30,0.102
2016/6/2 6:35,0.102
2016/6/2 6:40,0.102
2016/6/2 6:45,0.102
2016/6/2 6:50,0.102
2016/6/2 6:55,0.102
2016/6/2 7:00,0.101
2016/6/2 7:05,0.099
2016/6/2 7:10,0.096
2016/6/2 7:15,0.093
2016/6/2 7:20,0.09
2016/6/2 7:25,0.087
2016/6/2 7:30,0.085
2016/6/2 7:35,0.083
2016/6/2 7:40,0.08
2016/6/2 7:45,0.078
2016/6/2 7:50,0.077
2016/6/2 7:55,0.075
2016/6/2 8:00,0.073
2016/6/2 8:05,0.072
2016/6/2 8:10,0.071
2016/6/2 8:15,0.069
2016/6/2 8:20,0.068
2016/6/2 8:25,0.067
2016/6/2 8:30,0.065
2016/6/2 8:35,0.064
2016/6/2 8:40,0.063
2016/6/2 8:45,0.062
2016/6/2 8:50,0.06
2016/6/2 8:55,0.059
2016/6/2 9:00,0.058
2016/6/2 9:05,0.057
2016/6/2 9:10,0.056
2016/6/2 9:15,0.055
2016/6/2 9:20,0.054
2016/6/2 9:25,0.052
2016/6/2 9:30,0.051
2016/6/2 9:35,0.05
2016/6/2 9:40,0.049
2016/6/2 9:45,0.048
2016/6/2 9:50,0.047
2016/6/2 9:55,0.046
2016/6/2 10:00,0.046
2016/6/2 10:05,0.045
2016/6/2 10:10,0.044
2016/6/2 10:15,0.043
2016/6/2 10:20,0.042
2016/6/2 10:25,0.041
2016/6/2 10:30,0.04
2016/6/2 10:35,0.039
2016/6/2 10:40,0.039
2016/6/2 10:45,0.038
2016/6/2 10:50,0.037
2016/6/2 10:55,0.036
2016/6/2 11:00,0.036
2016/6/2 11:05,0.035
2016/6/2 11:10,0.034
2016/6/2 11:15,0.034
2016/6/2 11:20,0.033
2016/6/2 11:25,0.032
2016/6/2 11:30,0.032
2016/6/2 11:35,0.031
2016/6/2 11:40,0.03
2016/6/2 11:45,0.03
2016/6/2 11:50,0.029
2016/6/2 11:55,0.029
2016/6/2 12:00,0.028
2016/6/2 12:05,0.027
2016/6/2 12:10,0.027
2016/6/2 12:15,0.026
2016/6/2 12:20,0.026
2016/6/2 12:25,0.025
2016/6/2 12:30,0.025
2016/6/2 12:35,0.025
2016/6/2 12:40,0.024
2016/6/2 12:45,0.024
2016/6/2 12:50,0.023
2016/6/2 12:55,0.023
2016/6/2 13:00,0.022
2016/6/2 13:05,0.022
2016/6/2 13:10,0.021
2016/6/2 13:15,0.021
2016/6/2 13:20,0.021
2016/6/2 13:25,0.02
2016/6/2 13:30,0.02
2016/6/2 13:35,0.019
2016/6/2 13:40,0.019
2016/6/2 13:45,0.019
2016/6/2 13:50,0.018
2016/6/2 13:55,0.018
2016/6/2 14:00,0.018
2016/6/2 14:05,0.017
2016/6/2 14:10,0.017
2016/6/2 14:15,0.017
2016/6/2 14:20,0.017
2016/6/2 14:25,0.017
2016/6/2 14:30,0.016
2016/6/2 14:35,0.016
2016/6/2 14:40,0.016
2016/6/2 14:45,0.016
2016/6/2 14:50,0.016
2016/6/2 14:55,0.015
2016/6/2 15:00,0.015
2016/6/2 15:05,0.015
2016/6/2 15:10,0.015
2016/6/2 15:15,0.014
2016/6/2 15:20,0.014
2016/6/2 15:25,0.014
2016/6/2 15:30,0.014
2016/6/2 15:35,0.014
2016/6/2 15:40,0.013
2016/6/2 15:45,0.013
2016/6/2 15:50,0.013
2016/6/2 15:55,0.013
2016/6/2 16:00,0.012
2016/6/2 16:05,0.012
2016/6/2 16:10,0.013
2016/6/2 16:15,0.015
2016/6/2 16:20,0.018
2016/6/2 16:25,0.023
2016/6/2 16:30,0.03
2016/6/2 16:35,0.038
2016/6/2 16:40,0.047
2016/6/2 16:45,0.058
2016/6/2 16:50,0.07
2016/6/2 16:55,0.083
2016/6/2 17:00,0.097
2016/6/2 17:05,0.113
2016/6/2 17:10,0.129
2016/6/2 17:15,0.147
2016/6/2 17:20,0.165
2016/6/2 17:25,0.185
2016/6/2 17:30,0.205
2016/6/2 17:35,0.225
2016/6/2 17:40,0.247
2016/6/2 17:45,0.269
2016/6/2 17:50,0.292
2016/6/2 17:55,0.338
2016/6/2 18:00,0.385
2016/6/2 18:05,0.431
2016/6/2 18:10,0.478
2016/6/2 18:15,0.523
2016/6/2 18:20,0.568
2016/6/2 18:25,0.612
2016/6/2 18:30,0.654
2016/6/2 18:35,0.695
2016/6/2 18:40,0.733
2016/6/2 18:45,0.769
2016/6/2 18:50,0.804
2016/6/2 18:55,0.836
2016/6/2 19:00,0.868
2016/6/2 19:05,0.897
2016/6/2 19:10,0.926
2016/6/2 19:15,0.953
2016/6/2 19:20,0.979
2016/6/2 19:25,1.005
2016/6/2 19:30,1.029
2016/6/2 19:35,1.052
2016/6/2 19:40,1.075
2016/6/2 19:45,1.097
2016/6/2 19:50,1.118
2016/6/2 19:55,1.138
2016/6/2 20:00,1.158
2016/6/2 20:05,1.178
2016/6/2 20:10,1.196
2016/6/2 20:15,1.215
2016/6/2 20:20,1.232
2016/6/2 20:25,1.249
2016/6/2 20:30,1.266
2016/6/2 20:35,1.282
2016/6/2 20:40,1.298
2016/6/2 20:45,1.313
2016/6/2 20:50,1.328
2016/6/2 20:55,1.342
2016/6/2 21:00,1.357
2016/6/2 21:05,1.37
2016/6/2 21:10,1.384
2016/6/2 21:15,1.397
2016/6/2 21:20,1.41
2016/6/2 21:25,1.423
2016/6/2 21:30,1.435
2016/6/2 21:35,1.448
2016/6/2 21:40,1.46
2016/6/2 21:45,1.471
2016/6/2 21:50,1.483
2016/6/2 21:55,1.494
2016/6/2 22:00,1.505
2016/6/2 22:05,1.49
2016/6/2 22:10,1.485
2016/6/2 22:15,1.486
2016/6/2 22:20,1.492
2016/6/2 22:25,1.502
2016/6/2 22:30,1.515
2016/6/2 22:35,1.53
2016/6/2 22:40,1.548
2016/6/2 22:45,1.568
2016/6/2 22:50,1.591
2016/6/2 22:55,1.615
2016/6/2 23:00,1.64
2016/6/2 23:05,1.666
2016/6/2 23:10,1.691
2016/6/2 23:15,1.714
2016/6/2 23:20,1.735
2016/6/2 23:25,1.754
2016/6/2 23:30,1.77
2016/6/2 23:35,1.784
2016/6/2 23:40,1.796
2016/6/2 23:45,1.806
2016/6/2 23:50,1.814
2016/6/2 23:55,1.82
2016/6/3 0:00,1.825
2016/6/3 0:05,1.829
2016/6/3 0:10,1.831
2016/6/3 0:15,1.833
2016/6/3 0:20,1.833
2016/6/3 0:25,1.833
2016/6/3 0:30,1.832
2016/6/3 0:35,1.83
2016/6/3 0:40,1.828
2016/6/3 0:45,1.825
2016/6/3 0:50,1.822
2016/6/3 0:55,1.818
2016/6/3 1:00,1.814
2016/6/3 1:05,1.81
2016/6/3 1:10,1.828
2016/6/3 1:15,1.864
2016/6/3 1:20,1.911
2016/6/3 1:25,1.963
2016/6/3 1:30,2.02
2016/6/3 1:35,2.078
2016/6/3 1:40,2.137
2016/6/3 1:45,2.197
2016/6/3 1:50,2.257
2016/6/3 1:55,2.316
2016/6/3 2:00,2.375
2016/6/3 2:05,2.434
2016/6/3 2:10,2.492
2016/6/3 2:15,2.55
2016/6/3 2:20,2.607
2016/6/3 2:25,2.664
2016/6/3 2:30,2.721
2016/6/3 2:35,2.778
2016/6/3 2:40,2.834
2016/6/3 2:45,2.889
2016/6/3 2:50,2.945
2016/6/3 2:55,3
2016/6/3 3:00,3.055
2016/6/3 3:05,3.109
2016/6/3 3:10,3.163
2016/6/3 3:15,3.217
2016/6/3 3:20,3.271
2016/6/3 3:25,3.324
2016/6/3 3:30,3.377
2016/6/3 3:35,3.43
2016/6/3 3:40,3.482
2016/6/3 3:45,3.534
2016/6/3 3:50,3.586
2016/6/3 3:55,3.637
2016/6/3 4:00,3.689
2016/6/3 4:05,3.739
2016/6/3 4:10,3.79
2016/6/3 4:15,3.84
2016/6/3 4:20,3.89
2016/6/3 4:25,3.939
2016/6/3 4:30,3.988
2016/6/3 4:35,4.037
2016/6/3 4:40,4.086
2016/6/3 4:45,4.134
2016/6/3 4:50,4.182
2016/6/3 4:55,4.229
2016/6/3 5:00,4.277
2016/6/3 5:05,4.388
2016/6/3 5:10,4.496
2016/6/3 5:15,4.592
2016/6/3 5:20,4.677
2016/6/3 5:25,4.753
2016/6/3 5:30,4.821
2016/6/3 5:35,4.884
2016/6/3 5:40,4.941
2016/6/3 5:45,4.995
2016/6/3 5:50,5.046
2016/6/3 5:55,5.094
2016/6/3 6:00,5.141
2016/6/3 6:05,5.304
2016/6/3 6:10,5.441
2016/6/3 6:15,5.556
2016/6/3 6:20,5.655
2016/6/3 6:25,5.742
2016/6/3 6:30,5.821
2016/6/3 6:35,5.893
2016/6/3 6:40,5.962
2016/6/3 6:45,6.027
2016/6/3 6:50,6.09
2016/6/3 6:55,6.152
2016/6/3 7:00,6.212
2016/6/3 7:05,6.145
2016/6/3 7:10,6.028
2016/6/3 7:15,5.893
2016/6/3 7:20,5.753
2016/6/3 7:25,5.613
2016/6/3 7:30,5.48
2016/6/3 7:35,5.361
2016/6/3 7:40,5.251
2016/6/3 7:45,5.15
2016/6/3 7:50,5.06
2016/6/3 7:55,4.979
2016/6/3 8:00,4.906
2016/6/3 8:05,4.841
2016/6/3 8:10,4.782
2016/6/3 8:15,4.726
2016/6/3 8:20,4.675
2016/6/3 8:25,4.626
2016/6/3 8:30,4.579
2016/6/3 8:35,4.534
2016/6/3 8:40,4.481
2016/6/3 8:45,4.422
2016/6/3 8:50,4.359
2016/6/3 8:55,4.292
2016/6/3 9:00,4.223
2016/6/3 9:05,4.152
2016/6/3 9:10,4.081
2016/6/3 9:15,4.009
2016/6/3 9:20,3.937
2016/6/3 9:25,3.866
2016/6/3 9:30,3.794
2016/6/3 9:35,3.724
2016/6/3 9:40,3.654
2016/6/3 9:45,3.586
2016/6/3 9:50,3.518
2016/6/3 9:55,3.451
2016/6/3 10:00,3.386
2016/6/3 10:05,3.321
2016/6/3 10:10,3.258
2016/6/3 10:15,3.196
2016/6/3 10:20,3.135
2016/6/3 10:25,3.074
